编号ID 	名称	类型	经验	铜钱最小	铜钱最大	荣誉	VIP经验	官员值	影子	体力	元宝	种类最小	种类最大	物品	
1485	20级装备礼包	4	0	0	0	0	0	0	0	0	0	5	5	"(1153,100,1,1)(1253,100,1,1)(1353,100,1,1)(1453,100,1,1)(1553,100,1,1)"	
1486	30级装备礼包	4	0	0	0	0	0	0	0	0	0	5	5	"(1154,100,1,1)(1254,100,1,1)(1354,100,1,1)(1454,100,1,1)(1554,100,1,1)"	
2001	1	2	132	280	400	0	0	0	0	2	0	1	1	"(4001,100,1,1)"	
2002	2	2	165	294	420	0	0	0	0	0	0	1	1	"(9001,100,2,2)"	
2003	3	2	198	308	440	0	0	0	0	2	0	1	1	"(5001,100,3,3)"	
2004	4	2	231	323	462	0	0	0	0	2	0	2	2	"(4001,100,1,1)(1354,100,1,1)"	
2005	5	2	264	338	484	0	0	0	0	0	0	1	1	"(9001,100,2,2)"	
2006	6	2	247	355	508	0	0	0	0	2	0	1	1	"(4001,100,2,2)"	
2007	7	2	275	372	532	0	0	0	0	2	0	2	2	"(9001,100,3,3)(2082,100,1,1)"	
2008	8	2	302	390	558	0	0	0	0	2	0	1	1	"(4001,100,3,3)"	
2009	9	2	330	408	584	0	0	0	0	0	0	1	1	"(9001,100,4,4)"	
2010	10	2	357	428	612	0	0	0	0	2	0	2	2	"(4001,100,4,4)(1454,100,1,1)"	
2011	11	2	512	449	642	0	0	0	0	0	0	1	1	"(9001,100,5,5)"	
2012	12	2	550	471	674	0	0	0	0	0	0	1	1	"(4001,100,5,5)"	
2013	13	2	586	494	706	0	0	0	0	0	0	2	2	"(9001,100,6,6)(2082,100,1,1)"	
2014	14	2	622	518	740	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
2015	15	2	660	543	776	0	0	0	0	0	0	2	2	"(4001,100,6,6)(1254,100,1,1)"	
2016	16	2	1045	569	814	0	0	0	0	0	0	1	1	"(9001,100,7,7)"	
2017	17	2	1100	597	854	0	0	0	0	0	0	1	1	"(4001,100,7,7)"	
2018	18	2	1155	627	896	0	0	0	0	0	0	2	2	"(9001,100,8,8)(2082,100,2,2)"	
2019	19	2	1210	658	940	0	0	0	0	0	0	1	1	"(4001,100,8,8)"	
2020	20	2	1265	690	986	0	0	0	0	0	0	2	2	"(9001,100,9,9)(1554,100,1,1)"	
2021	21	2	1056	723	1034	0	0	0	0	0	0	1	1	"(4001,100,9,9)"	
2022	22	2	1100	758	1084	0	0	0	0	0	0	1	1	"(9001,100,10,10)"	
2023	23	2	1144	796	1138	0	0	0	0	0	0	2	2	"(4001,100,10,10)(2082,100,3,3)"	
2024	24	2	1188	835	1194	0	0	0	0	0	0	1	1	"(9001,100,11,11)"	
2025	25	2	1232	876	1252	0	0	0	0	0	0	2	2	"(5001,100,4,4)(1154,100,1,1)"	
2026	26	2	1914	919	1314	0	0	0	0	0	0	1	1	"(4001,100,11,11)"	
2027	27	2	1980	964	1378	0	0	0	0	0	0	1	1	"(9001,100,12,12)"	
2028	28	2	2046	1012	1446	0	0	0	0	0	0	2	2	"(4001,100,12,12)(2082,100,3,3)"	
2029	29	2	1920	1062	1518	0	0	0	0	0	0	1	1	"(9001,100,13,13)"	
2030	30	2	1980	1114	1592	0	0	0	0	0	0	1	1	"(4001,100,13,13)"	
2031	31	2	3400	1169	1670	0	0	0	0	0	0	1	1	"(9001,100,14,14)"	
2032	32	2	3500	1226	1752	0	0	0	0	0	0	1	1	"(4001,100,14,14)"	
2033	33	2	3600	1286	1838	0	0	0	0	0	0	2	2	"(9001,100,15,15)(1154,100,1,1)"	
2034	34	2	3700	1349	1928	0	0	0	0	0	0	1	1	"(4001,100,15,15)"	
2035	35	2	3800	1416	2024	0	0	0	0	0	0	1	1	"(9001,100,16,16)"	
2036	36	2	4875	1486	2124	0	0	0	0	0	0	1	1	"(5001,100,5,5)"	
2037	37	2	5000	1561	2230	0	0	0	0	0	0	1	1	"(4001,100,16,16)"	
2038	38	2	5125	1638	2340	0	0	0	0	0	0	2	2	"(9001,100,17,17)(2082,100,2,2)"	蓝钻12
2039	39	2	5250	1719	2456	0	0	0	0	0	0	1	1	"(4001,100,17,17)"	蓝钻34
2040	40	2	5375	1804	2578	0	0	0	0	0	0	1	1	"(9001,100,18,18)"	蓝钻56
2041	41	2	6160	1894	2706	0	0	0	0	0	0	1	1	"(4001,100,18,18)"	蓝钻7
2042	42	2	6300	1988	2840	0	0	0	0	0	0	1	1	"(9001,100,19,19)"	蓝钻豪华
2043	43	2	6440	2087	2982	0	0	0	0	0	0	2	2	"(4001,100,19,19)(1354,100,1,1)"	蓝钻年费
2044	44	2	6580	2191	3130	0	0	0	0	0	0	1	1	"(9001,100,20,20)"	蓝钻新手
2045	45	2	6720	2300	3286	0	0	0	0	0	0	1	1	"(4001,100,20,20)"	蓝成长10
2046	46	2	7717	2415	3450	0	0	0	0	0	0	1	1	"(9001,100,21,21)"	蓝成长20
2047	47	2	7875	2535	3622	0	0	0	0	0	0	1	1	"(4001,100,21,21)"	蓝成长30
2048	48	2	8032	2661	3802	0	0	0	0	0	0	2	2	"(9001,100,22,22)(2082,100,2,2)"	蓝成长40
2049	49	2	8190	2794	3992	0	0	0	0	0	0	1	1	"(4001,100,22,22)"	蓝成长50
2050	50	2	8347	2933	4190	0	0	0	0	0	0	1	1	"(9001,100,23,23)"	3366_1
2051	51	2	3150	3078	4398	0	0	0	0	0	0	1	1	"(4001,100,23,23)"	3366_2
2052	52	2	3208	3231	4616	0	0	0	0	0	0	1	1	"(9001,100,24,24)"	3366_3
2053	53	2	3266	3392	4846	0	0	0	0	0	0	1	1	"(4001,100,24,24)"	3366_4
2054	54	2	3325	3561	5088	0	0	0	0	0	0	2	2	"(9001,100,25,25)(1454,100,1,1)"	3366_5
2055	55	2	3383	3739	5342	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	3366_6
2056	56	2	4130	3925	5608	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2057	57	2	4200	4121	5888	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2058	58	2	4270	4327	6182	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2059	59	2	4340	4543	6490	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2060	60	2	3150	4769	6814	0	0	0	0	0	0	2	2	"(9001,100,25,25)(2082,100,2,2)"	
2061	61	2	3733	5007	7154	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2062	62	2	3791	5257	7510	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2063	63	2	3850	5518	7884	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2064	64	2	3908	5794	8278	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2065	65	2	3966	6083	8690	0	0	0	0	0	0	2	2	"(4001,100,25,25)(1254,100,1,1)"	
2066	66	2	4600	6386	9124	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2067	67	2	4666	6706	9580	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2068	68	2	4733	7040	10058	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2069	69	2	4800	7392	10560	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2070	70	2	4866	7761	11088	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2071	71	2	5550	8149	11642	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2072	72	2	5625	8556	12224	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2073	73	2	5700	8983	12834	0	0	0	0	0	0	2	2	"(4001,100,25,25)(2082,100,2,2)"	
2074	74	2	5775	9431	13474	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2075	75	2	5850	9902	14146	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2076	76	2	6583	10396	14852	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2077	77	2	6666	10915	15594	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2078	78	2	6750	11460	16372	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2079	79	2	6833	12033	17190	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2080	80	2	6916	12633	18048	0	0	0	0	0	0	2	2	"(9001,100,25,25)(1554,100,1,1)"	
2081	81	2	4800	13265	18950	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2082	82	2	4857	13927	19896	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2083	83	2	4914	14623	20890	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2084	84	2	4971	15353	21934	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2085	85	2	5028	16121	23030	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2086	86	2	5933	16926	24180	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2087	87	2	6000	17771	25388	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2088	88	2	6066	18659	26656	0	0	0	0	0	0	2	2	"(9001,100,25,25)(2082,100,2,2)"	
2089	89	2	6133	19591	27988	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2090	90	2	6200	20570	29386	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2091	91	2	7161	21597	30854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2092	92	2	7238	22677	32396	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2093	93	2	7314	23809	34014	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2094	94	2	7390	24999	35714	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2095	95	2	7466	26248	37498	0	0	0	0	0	0	2	2	"(4001,100,25,25)(2084,100,1,1)"	
2096	96	2	9428	27560	39372	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2097	97	2	9523	28938	41340	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2098	98	2	9619	30384	43406	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2099	99	2	9714	31903	45576	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2100	100	2	16186	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2101	101	2	16187	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2102	102	2	16188	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2103	103	2	16189	33497	47854	0	0	0	0	0	0	2	2	"(4001,100,25,25)(2084,100,1,1)"	
2104	104	2	16190	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2105	105	2	16191	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2106	106	2	16192	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2107	107	2	16193	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2108	108	2	16194	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2109	109	2	16195	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2110	110	2	16196	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2111	111	2	16197	33497	47854	0	0	0	0	0	0	2	2	"(4001,100,25,25)(2084,100,1,1)"	
2112	112	2	16198	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2113	113	2	16199	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2114	114	2	16200	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2115	115	2	16201	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2116	116	2	16202	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2117	117	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2118	118	2	16186	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2119	119	2	16187	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2120	120	2	16188	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2121	121	2	16189	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2122	122	2	16190	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2123	123	2	16191	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2124	124	2	16192	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2125	125	2	16193	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2126	126	2	16194	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2127	127	2	16195	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2128	128	2	16196	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2129	129	2	16197	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2130	130	2	16198	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2131	131	2	16199	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2132	132	2	16200	33497	47854	0	0	0	0	0	0	2	2	"(9001,100,25,25)(2084,100,1,1)"	
2133	133	2	16201	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2134	134	2	16202	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2135	135	2	16203	33497	47854	0	0	0	0	0	0	2	2	"(4001,100,25,25)(2084,100,1,1)"	
2136	136	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2137	137	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2138	138	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2139	139	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2140	140	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2141	141	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2142	142	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2143	143	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2144	144	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2145	145	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2146	146	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2147	147	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2148	148	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2149	149	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2150	150	2	16203	33497	47854	0	0	0	0	0	0	2	2	"(4001,100,25,25)(2084,100,1,1)"	
2151	151	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2152	152	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2153	153	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2154	154	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2155	155	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2156	156	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2157	157	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2158	158	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2159	159	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2160	160	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2161	161	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2162	162	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2163	163	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(4001,100,25,25)"	
2164	164	2	16203	33497	47854	0	0	0	0	0	0	1	1	"(9001,100,25,25)"	
2165	165	2	16203	33497	47854	0	0	0	0	0	0	2	2	"(4001,100,25,25)(2084,100,1,1)"	
3001	1	9	0	0	0	0	0	0	0	0	0	1	1	"(9001,100,1,1)"	
3002	2	9	0	0	0	0	0	0	0	0	0	2	2	"(9001,100,1,1)(4001,100,1,1)"	
3003	3	9	0	0	0	0	0	0	0	0	0	2	2	"(9001,100,2,2)(4001,100,1,1)"	
3004	4	9	0	0	0	0	0	0	0	0	0	3	3	"(9001,100,2,2)(4001,100,2,2)(1001,100,2,2)"	
3005	5	9	0	0	0	0	0	0	0	0	0	2	2	"(9001,100,1,1)(4001,100,1,1)"	
3006	6	9	0	0	0	0	0	0	0	0	0	3	3	"(9001,100,1,1)(4001,100,1,1)(1001,100,1,1)"	
3007	7	9	0	0	0	0	0	0	0	0	0	3	3	"(6003,100,2,2)(9001,100,2,2)(1001,100,2,2)"	
3008	8	9	0	0	0	0	0	0	0	0	0	3	3	"(6001,100,1,1)(1001,100,1,1)(6006,100,1,1)"	
3009	9	9	0	0	0	0	0	0	0	0	0	3	3	"(6001,100,2,2)(1001,100,2,2)(6006,100,1,1)"	
3010	10	9	0	0	0	0	0	0	0	0	0	3	3	"(6002,100,1,1)(1001,100,1,1)(6004,100,1,1)"	
3011	11	9	0	0	0	0	0	0	0	0	0	3	3	"(6002,100,1,1)(1001,100,2,2)(6004,100,1,1)"	
3012	12	9	0	0	0	0	0	0	0	0	0	2	2	"(6003,100,1,1)(1001,100,1,1)"	
3101	1	10	0	0	0	0	0	0	0	0	0	1	1	"(4001,100,1,1)"	
3102	2	10	0	0	0	0	0	0	0	0	0	2	2	"(4001,100,1,1)(1001,100,1,1)"	
3103	3	10	0	0	0	0	0	0	0	0	0	3	3	"(4001,100,1,1)(1001,100,1,1)(9001,100,1,1)"	
3104	4	10	0	0	0	0	0	0	0	0	0	4	4	"(4001,100,1,1)(1001,100,1,1)(9001,100,1,1)(5001,100,1,1)"	
3105	5	10	0	0	0	0	0	0	0	0	0	4	4	"(4001,100,1,1)(1001,100,1,1)(9001,100,2,2)(5001,100,2,2)"	
3106	6	10	0	0	0	0	0	0	0	0	0	4	4	"(4001,100,2,2)(1001,100,2,2)(9001,100,2,2)(5001,100,2,2)"	
3107	1	11	0	50000	50000	0	0	0	0	0	0	3	3	"(2079,100,4,4)(6001,100,10,10)(6002,100,5,5)"	
3108	2	11	0	0	0	0	0	0	0	0	0	4	4	"(2079,100,6,6)(6002,100,5,5)(6003,100,2,2)(6006,100,5,5)"	
3109	3	11	0	0	0	0	0	0	0	0	300	3	3	"(9001,100,5,5)(6004,100,2,2)(6002,100,5,5)"	
3110	4	11	0	0	0	0	0	0	0	0	0	4	4	"(6003,100,2,2)(1001,100,10,10)(6002,100,5,5)(6001,100,10,10)"	
3111	5	11	0	0	0	0	0	0	0	0	0	4	4	"(9001,100,10,10)(1001,100,5,5)(1003,100,5,5)(6003,100,5,5)"	
3112	6	11	0	0	0	0	0	0	0	0	0	4	4	"(9001,100,10,10)(6002,100,5,5)(1003,100,5,5)(1001,100,5,5)"	
3113	7	11	0	0	0	0	0	0	0	0	0	4	4	"(9001,100,10,10)(1001,100,5,5)(9002,100,5,5)(2082,100,10,10)"	
3114	0	12	0	100000	100000	0	0	0	0	0	0	2	2	"(2053,100,10,10)(8013,100,1,1)"	
3115	1	13	0	100000	100000	1000	0	0	0	0	0	0	0		
3116	2	13	0	80000	80000	800	0	0	0	0	0	0	0		
3117	3	13	0	60000	60000	600	0	0	0	0	0	0	0		
3118	4	13	0	50000	50000	500	0	0	0	0	0	0	0		
3119	5	13	0	30000	30000	400	0	0	0	0	0	0	0		
3120	6	13	0	20000	20000	300	0	0	0	0	0	0	0		
3121	7	13	0	15000	15000	200	0	0	0	0	0	0	0		
3122	8	13	0	10000	10000	100	0	0	0	0	0	0	0		
3123	2	14	0	0	0	0	0	0	0	0	0	3	3	"(6001,100,1,1)(9001,100,1,1)(6006,100,1,1)"	
3124	3	14	0	0	0	0	0	0	0	0	0	3	3	"(6001,100,2,2)(9001,100,1,1)(6006,100,1,1)"	
3125	4	14	0	0	0	0	0	0	0	0	0	4	4	"(1003,100,1,1)(6002,100,1,1)(9001,100,2,2)(6004,100,1,1)"	
3126	5	14	0	0	0	0	0	0	0	0	0	3	3	"(1003,100,2,2)(6003,100,1,1)(9001,100,2,2)"	
3127	6	14	0	0	0	0	0	0	0	0	0	3	3	"(1003,100,5,5)(6003,100,2,2)(6005,100,1,1)"	
3128	7	14	0	0	0	0	0	0	0	0	0	4	4	"(1003,100,7,7)(2082,100,1,1)(6003,100,1,1)(6005,100,1,1)"	
3129	8	14	0	0	0	0	0	0	0	0	0	4	4	"(1003,100,10,10)(6003,100,2,2)(2082,100,2,2)(6005,100,2,2)"	
3130	9	14	0	0	0	0	0	0	0	0	0	4	4	"(1003,100,12,12)(2082,100,3,3)(6005,100,3,3)(6003,100,3,3)"	
3131	10	14	0	0	0	0	0	0	0	0	0	4	4	"(1003,100,15,15)(6003,100,4,4)(2084,100,1,1)(6005,100,4,4)"	
3132	11	14	0	0	0	0	0	0	0	0	0	4	4	"(1003,100,30,30)(6003,100,4,4)(2084,100,2,2)(8033,100,1,1)"	
3133	1	15	0	50000	50000	0	0	0	0	0	100	5	5	"(1003,100,3,3)(9001,100,5,5)(6001,100,5,5)(6002,100,3,3)(4001,100,3,3)"	
3134	2	15	0	50000	50000	0	0	0	0	0	200	5	5	"(1003,100,10,10)(6002,100,10,10)(4001,100,3,3)(9001,100,10,10)(6001,100,10,10)"	
3135	3	15	0	100000	100000	0	0	0	0	0	500	5	5	"(1003,100,25,25)(6002,100,15,15)(6003,100,5,5)(9001,100,15,15)(6001,100,15,15)"	
3136	1	14	0	0	0	0	0	0	0	0	0	1	1	"(9001,100,1,1)"	
3137	4	15	0	20000	20000	0	0	0	0	0	0	4	4	"(6002,100,2,2)(9001,100,5,5)(4001,100,5,5)(6004,100,1,1)"	
3138	5	15	0	100000	100000	0	0	0	0	0	0	0	0		
3139	6	15	0	0	0	0	0	0	0	0	0	1	1	"(2082,100,5,5)"	
3140	7	15	0	0	0	0	0	0	0	0	0	1	1	"(1003,100,10,10)"	
3141	8	15	0	0	0	0	0	0	0	0	0	1	1	"(6003,100,2,2)"	
20001	1	2	130	1071	1530	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20002	2	2	186	1127	1610	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20003	3	2	200	1169	1670	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20004	4	2	214	1239	1770	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20005	5	2	226	1295	1850	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20006	6	2	240	1358	1940	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20007	7	2	380	1428	2040	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20008	8	2	400	1498	2140	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20009	9	2	420	1568	2240	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20010	10	2	440	1645	2350	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20011	11	2	460	1729	2470	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20012	12	2	384	1813	2590	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20013	13	2	400	1897	2710	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20014	14	2	416	1995	2850	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20015	15	2	432	2093	2990	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20016	16	2	448	2191	3130	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20017	17	2	698	2303	3290	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20018	18	2	720	2415	3450	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20019	19	2	744	2534	3620	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20020	20	2	768	2660	3800	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20021	21	2	792	2786	3980	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20022	22	2	1360	2926	4180	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20023	23	2	1400	3066	4380	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20024	24	2	1440	3220	4600	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20025	25	2	1480	3374	4820	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20026	26	2	1520	3542	5060	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20027	27	2	1950	3717	5310	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20028	28	2	2000	3906	5580	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20029	29	2	2050	4095	5850	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20030	30	2	2100	4298	6140	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20031	31	2	2150	4515	6450	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20032	32	2	2464	4739	6770	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20033	33	2	2520	4970	7100	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20034	34	2	2576	5222	7460	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20035	35	2	2632	5481	7830	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20036	36	2	2688	5754	8220	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20037	37	2	3088	6041	8630	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20038	38	2	3150	6342	9060	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20039	39	2	3214	6657	9510	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20040	40	2	3276	6986	9980	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20041	41	2	3340	7336	10480	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20071	42	2	3780	7693	10990	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20072	43	2	3850	8078	11540	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20073	44	2	3920	8477	12110	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20074	45	2	3990	8904	12720	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20075	46	2	4060	9345	13350	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20076	47	2	4956	9814	14020	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20077	48	2	5040	10304	14720	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20078	49	2	5124	10815	15450	0	0	0	0	0	0	2	2	"(6001,100,1,1)(6006,100,1,1)"	
20079	50	2	5208	11354	16220	0	0	0	0	0	0	1	1	"(5001,100,2,2)"	
20080	51	2	3780	11921	17030	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,1,1)"	
20081	52	2	4479	12516	17880	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
20082	53	2	4549	13139	18770	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,1,1)"	
20083	54	2	4620	13797	19710	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
